Category,Product Name,Current Price,Original Price,Product URL
Naivas Liquor,Glenfiddich 12 Year Old 1L,"KES 7,980",No discount,https://naivas.online/glenfiddich-12-year-old-1l
Naivas Liquor,General Meakins 250ml,KES 305,No discount,https://naivas.online/general-meakins-250ml
Naivas Liquor,Dalmore 18 Years Whisky 750ml,"KES 26,130",No discount,https://naivas.online/dalmore-18-years-whisky-750ml
Naivas Liquor,Cutty Sark Blended Scotch Whisky 700Ml,"KES 1,800",No discount,https://naivas.online/cutty-sark-blended-scotch-whisky-700ml
Naivas Liquor,Cutty Sark Blended Scotch Whisky 1Ltr,"KES 2,300",No discount,https://naivas.online/cutty-sark-blended-scotch-whisky-1ltr
Naivas Liquor,White Pearl Vodka 250ml,KES 305,No discount,https://naivas.online/white-pearl-vodka-250ml
Naivas Liquor,Smirnoff Red Vodka 350ml,KES 720,No discount,https://naivas.online/smirnoff-red-vodka-350ml
Naivas Liquor,Smirnoff Red Vodka 250ml,KES 520,No discount,https://naivas.online/smirnoff-red-vodka-250ml
Naivas Liquor,Orijin Africa Herbal Spirit 750Ml,KES 760,No discount,https://naivas.online/orijin-africa-herbal-spirit-750ml
Naivas Liquor,Orijin Africa Herbal Spirit 250Ml,KES 290,No discount,https://naivas.online/orijin-africa-herbal-spirit-250ml
Naivas Liquor,Kibao Vodka 350ml,KES 420,No discount,https://naivas.online/kibao-vodka-350ml
Naivas Liquor,Kibao Vodka 250ml,KES 280,No discount,https://naivas.online/kibao-vodka-250ml
Naivas Liquor,Kenya Cane Smooth 350ml,KES 440,No discount,https://naivas.online/kenya-cane-smooth-350ml
Naivas Liquor,Kenya Cane Smooth 250ml,KES 320,No discount,https://naivas.online/kenya-cane-smooth-250ml
Naivas Liquor,Kenya Cane Pineapple 750ml,KES 840,No discount,https://naivas.online/kenya-cane-pineapple-750ml
Naivas Liquor,Kane Extra 250ml,KES 240,No discount,https://naivas.online/kane-extra-250ml
Naivas Liquor,Chrome Vodka Original 250ml,KES 260,No discount,https://naivas.online/chrome-vodka-original-250ml
Naivas Liquor,Chrome Lemon 250ml,KES 260,No discount,https://naivas.online/chrome-lemon-250ml
Naivas Liquor,Best Vodka 750Ml,KES 899,No discount,https://naivas.online/best-vodka-750ml
Naivas Liquor,Don Julio Anejo 750Ml,"KES 10,300",No discount,https://naivas.online/don-julio-anejo-750ml
Naivas Liquor,Luc Belaire Luxe 750ml,"KES 5,300",No discount,https://naivas.online/luc-belaire-luxe-750ml
Naivas Liquor,Fragolino Rose 750ml,"KES 1,665",No discount,https://naivas.online/fragolino-rose-750ml
Naivas Liquor,Ducchesalia Fragolino Rose 750ml,"KES 1,665",No discount,https://naivas.online/ducchesalia-fragolino-rose-750ml
Naivas Liquor,Ducchesalia Cuvee Brut 750Ml,"KES 1,735",No discount,https://naivas.online/ducchesalia-cuvee-brut-750ml
Naivas Liquor,Carmela Sparkling Semi Sweet 750ml,"KES 1,650",No discount,https://naivas.online/carmela-sparkling-semi-sweet-750ml
Naivas Liquor,Old Nick Caribbean White Rum 700Ml,"KES 1,535",No discount,https://naivas.online/old-nick-caribbean-white-rum-700ml
Naivas Liquor,Old Nick Caribbean White Rum 1Ltr,"KES 1,870",No discount,https://naivas.online/old-nick-caribbean-white-rum-1ltr
Naivas Liquor,New Groove Spiced 750ml,"KES 1,535",No discount,https://naivas.online/new-groove-spiced-750ml
Naivas Liquor,Malibu 750ml,"KES 2,060",No discount,https://naivas.online/malibu-750ml
Naivas Liquor,Captain Morgan Spiced Rum 750ml,"KES 2,200",No discount,https://naivas.online/captain-morgan-spiced-rum-750ml
Naivas Liquor,Captain Morgan Gold 250ml,KES 420,No discount,https://naivas.online/captain-morgan-gold-250ml
Naivas Liquor,Nederburg Rose 750Ml,"KES 1,560",No discount,https://naivas.online/nederburg-rose-750ml
Naivas Liquor,Namaqua Natural Sweet Rose 750Ml,"KES 1,190",No discount,https://naivas.online/namaqua-natural-sweet-rose-750ml
Naivas Liquor,Mara Tamu Rose,"KES 1,680",No discount,https://naivas.online/mara-tamu-rose
Naivas Liquor,Jacobs Creek Classic Rose Wine 750ml,"KES 1,440",No discount,https://naivas.online/jacobs-creek-classic-rose-wine-750ml
Naivas Liquor,Delush Sweet Rose 750ml,"KES 1,155",No discount,https://naivas.online/delush-sweet-rose-750ml
Naivas Liquor,Black Bird Natural Sweet Rose 750ml,"KES 1,150",No discount,https://naivas.online/black-bird-natural-sweet-rose-750ml
Naivas Liquor,Bellingham Premier Grand Cru 750Ml,"KES 1,345",No discount,https://naivas.online/bellingham-premier-grand-cru-750ml
Naivas Liquor,4Th Street Rose 750ml,"KES 1,080",No discount,https://naivas.online/4th-street-rose-750ml
Naivas Liquor,1659 Natural Sweet Rose 750Ml,"KES 1,805",No discount,https://naivas.online/1659-natural-sweet-rose-750ml
Naivas Liquor,Vina Lastra Red Dry 750ml,"KES 1,190",No discount,https://naivas.online/vina-lastra-red-dry-750ml
Naivas Liquor,Versus Sweet Red 750ml,"KES 1,290",No discount,https://naivas.online/versus-sweet-red-750ml
Naivas Liquor,The Pavillion Shiraz Cabernet Sauvignon 750Ml,"KES 2,130",No discount,https://naivas.online/the-pavillion-shiraz-cabernet-sauvignon-750ml
Naivas Liquor,Saint Celine 750Ml,"KES 1,005",No discount,https://naivas.online/saint-celine-750ml
Naivas Liquor,Saint Celine 1.5L,"KES 1,875",No discount,https://naivas.online/saint-celine-15l
Naivas Liquor,Robertson Natural Sweet Red 1.5L,"KES 3,200",No discount,https://naivas.online/robertson-natural-sweet-red-15l
Naivas Liquor,Olepasu Red Wine 750Ml,"KES 1,190",No discount,https://naivas.online/olepasu-red-wine-750ml
Naivas Liquor,Nederburg Winemasters Shiraz 750ml,"KES 2,370",No discount,https://naivas.online/nederburg-winemasters-shiraz-750ml
Naivas Liquor,Nederburg Winemasters Pinotage 750ml,"KES 2,370",No discount,https://naivas.online/nederburg-winemasters-pinotage-750ml
Naivas Liquor,Nederburg Winemasters Merlot 750ml,"KES 2,370",No discount,https://naivas.online/nederburg-winemasters-merlot-750ml
Naivas Liquor,Nederburg Winemasters Cab Sauv 750ml,"KES 2,370",No discount,https://naivas.online/nederburg-winemasters-cab-sauv-750ml
Naivas Liquor,Namaqua Natural Sweet Red 750ml,"KES 1,160",No discount,https://naivas.online/namaqua-natural-sweet-red-750ml
Naivas Liquor,Kwv Pinotage 750ml,"KES 1,750",No discount,https://naivas.online/kwv-pinotage-750ml
Naivas Liquor,Kwv Merlot 750Ml,"KES 1,750",No discount,https://naivas.online/kwv-merlot-750ml
Naivas Liquor,Kwv Cabernet Sauvignon 750Ml,"KES 1,750",No discount,https://naivas.online/kwv-cabernet-sauvignon-750ml
Naivas Liquor,Jacobs Creek Reserve Shiraz 750ml,"KES 2,095",No discount,https://naivas.online/jacobs-creek-reserve-shiraz-750ml
Naivas Liquor,Jacobs Creek Double Barrel Shiraz Wine 750ml,"KES 2,785",No discount,https://naivas.online/jacobs-creek-double-barrel-shiraz-wine-750ml
Naivas Liquor,Gatto Negro Semi Sweet Red 750ml,"KES 1,230",No discount,https://naivas.online/gatto-negro-semi-sweet-red-750ml
Naivas Liquor,Gatto Negro Merlot 750ml,"KES 1,350",No discount,https://naivas.online/gatto-negro-merlot-750ml
Naivas Liquor,Gatto Negro Merlot 1.5L,"KES 2,395",No discount,https://naivas.online/gatto-negro-merlot-15l
